Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS,total_steps,sample_rate,noise_multiplier,eps for delta 0.1,eps for delta 0.01,eps for delta 0.001,eps for delta 0.0001,eps for delta 1e-05,eps for delta 1e-06,eps for delta 1e-07,eps for delta 1e-08
CIFAR10,R50,Head,100,TD,8,3,0.0036212154239082,8.319,580,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0099999999999999,2.623,601,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0080501928404117,10.0,801,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0018408909249298,0.2,10,4000,0.01,0.721625704318285,2.306575822726092,4.175839760829144,5.615941283710582,6.860704774366972,7.991472308478604,9.047093694570288,10.049314749785378,11.011558062873112
CIFAR10,R50,Head,100,TD,8,3,0.0056562176343633,0.508,810,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.003851859177891,5.545,910,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0054196635261187,5.872,738,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0035793797465302,1.839,319,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0094788985345904,2.169,409,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0047843127301384,2.965,258,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.009927216115091,0.2,739,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0057588587644647,4.804,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0094569966983548,0.2,709,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0061160447085879,4.612,278,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0076895511915975,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0037559522707671,1.337,662,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0079396462085402,0.925,902,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0068211334086634,4.076,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0069591360127431,8.437,441,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0051237177977119,8.383,446,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0020622194298546,1.597,161,240,0.1666666666666666,1.748024344444275,2.5738187235353327,4.441484603567895,5.8251703303016455,6.980460282048436,7.997167286770042,8.91881246056271,9.770256573153826,10.56722927538896
CIFAR10,R50,Head,100,TD,8,3,0.0094068428472581,2.243,844,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0073037919820867,8.327,789,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0093774867223895,9.108,645,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.005642299125392,5.618,720,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0023668443029323,7.088,76,520,0.0769230769230769,1.2903768122196198,2.5275376941534864,4.397860510606445,5.791975543612469,6.961822281092415,7.995883966893113,8.937015534145893,9.809684315401311,10.629362086882477
CIFAR10,R50,Head,100,TD,8,3,0.0048985395170494,9.693,954,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0018878121227307,5.914,222,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,3,0.0027410210962787,7.733,254,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0027399656635889,4.691,391,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0031042111267486,9.783,934,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0078883844408737,10.0,930,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0068036547664646,7.117,963,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0055515584726143,0.2,414,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0081000678168099,2.954,402,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0051112178794908,3.139,159,240,0.1666666666666666,1.748024344444275,2.5738187235353327,4.441484603567895,5.8251703303016455,6.980460282048436,7.997167286770042,8.91881246056271,9.770256573153826,10.56722927538896
CIFAR10,R50,Head,100,TD,8,3,0.0099999999999999,0.577,678,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0045841477784534,0.2,459,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0094180723427684,0.325,492,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0039028196139056,1.107,329,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,10,0.0099999999999999,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0087042898144795,5.237,776,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0080708141145055,7.234,867,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0055070594956661,2.388,528,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0064204167691083,0.2,566,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0084731391436275,0.477,639,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0037293342713682,3.993,692,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.008339202647309,1.41,890,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0030812131209294,3.162,667,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0079794523084628,4.244,299,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,10,0.0083174341910541,0.51,614,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0031605320205996,3.22,204,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,10,0.0055623376287871,6.913,443,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0099999999999999,6.953,607,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0073539993622677,4.372,817,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0057174311776545,2.904,654,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0068446690217264,2.708,293,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,10,0.0067045069186747,4.049,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0013692567967333,9.871,216,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,10,0.0091727563105495,6.87,422,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0072087963973541,4.129,457,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0031884145109567,7.293,948,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0014791242929064,7.551,230,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,10,0.0065507055955298,0.487,779,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0099999999999999,2.141,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0068884511857675,5.71,476,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0056284802598527,6.838,402,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0034991779356175,2.555,305,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,10,0.0025113481834455,7.635,347,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0055995966567962,4.264,820,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0060153950764332,0.2,739,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0050990731056551,4.059,415,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.008188752388311,2.579,394,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0067314453282132,2.739,563,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0017762028947513,9.365,518,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0038057863297255,5.835,341,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,10,0.0034507827062234,10.0,250,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,10,0.00760539082642,4.2,774,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,10,0.0079793404055289,10.0,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
