Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS
CIFAR10,R50,FiLM,50,TD,8,2,0.0020512837559193437,6.765,223
CIFAR10,R50,FiLM,50,TD,8,2,0.005087758308662946,8.291,314
CIFAR10,R50,FiLM,50,TD,8,2,0.007858667240901897,7.476,452
CIFAR10,R50,FiLM,50,TD,8,2,0.0096646190342176,1.579,341
CIFAR10,R50,FiLM,50,TD,8,2,0.007459139872519987,4.96,208
CIFAR10,R50,FiLM,50,TD,8,2,0.005397404002505202,1.085,69
CIFAR10,R50,FiLM,50,TD,8,2,0.005097091240021005,0.2,99
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,6.239,417
CIFAR10,R50,FiLM,50,TD,8,2,0.004850580183112131,7.081,241
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,0.2,500
CIFAR10,R50,FiLM,50,TD,8,2,0.008632811827721958,0.352,367
CIFAR10,R50,FiLM,50,TD,8,2,0.007885461213781626,1.499,74
CIFAR10,R50,FiLM,50,TD,8,2,0.008479104978644587,9.02,449
CIFAR10,R50,FiLM,50,TD,8,2,0.002661946871769673,1.123,320
CIFAR10,R50,FiLM,50,TD,8,2,0.007419332561026475,5.679,300
CIFAR10,R50,FiLM,50,TD,8,2,0.006052991846731514,5.791,141
CIFAR10,R50,FiLM,50,TD,8,2,0.007641655188808114,3.527,116
CIFAR10,R50,FiLM,50,TD,8,2,0.0038803500649513844,6.572,475
CIFAR10,R50,FiLM,50,TD,8,3,0.006254130593364703,8.125,327
CIFAR10,R50,FiLM,50,TD,8,3,0.006117477454640167,9.202,249
CIFAR10,R50,FiLM,50,TD,8,3,0.006453586423446349,5.277,294
CIFAR10,R50,FiLM,50,TD,8,3,0.0026844629571207016,5.111,45
CIFAR10,R50,FiLM,50,TD,8,3,0.0052267944460585615,4.419,207
CIFAR10,R50,FiLM,50,TD,8,3,0.006921340158164207,4.784,415
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,259
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.658,96
CIFAR10,R50,FiLM,50,TD,8,3,0.007907727958615671,5.375,376
CIFAR10,R50,FiLM,50,TD,8,3,0.0034758773934034045,6.863,135
CIFAR10,R50,FiLM,50,TD,8,3,0.004749110168928091,1.279,157
CIFAR10,R50,FiLM,50,TD,8,3,0.005300049248931764,3.743,145
CIFAR10,R50,FiLM,50,TD,8,3,0.007904508617281246,5.524,386
CIFAR10,R50,FiLM,50,TD,8,3,0.008450987359588994,1.246,253
CIFAR10,R50,FiLM,50,TD,8,3,0.007501387847431497,1.982,428
CIFAR10,R50,FiLM,50,TD,8,3,0.006080382227244239,9.472,391
CIFAR10,R50,FiLM,50,TD,8,3,0.004574393430533754,5.354,500
CIFAR10,R50,FiLM,50,TD,8,3,0.005166733710726887,9.149,383
CIFAR10,R50,FiLM,50,TD,8,3,0.007956090090426079,0.2,238
CIFAR10,R50,FiLM,50,TD,8,3,0.007299740596190621,0.2,233
CIFAR10,R50,FiLM,50,TD,8,3,0.0031042884734273674,2.822,113
CIFAR10,R50,FiLM,50,TD,8,3,0.005562337628787186,6.913,224
CIFAR10,R50,FiLM,50,TD,8,3,0.00812987833799188,6.834,500
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,6.945,300
CIFAR10,R50,FiLM,50,TD,8,3,0.004924708828204248,4.687,313
CIFAR10,R50,FiLM,50,TD,8,3,0.007682022958092042,7.321,426
CIFAR10,R50,FiLM,50,TD,8,3,0.009941937423605185,1.079,106
CIFAR10,R50,FiLM,50,TD,8,3,0.007703152290895559,3.003,480
CIFAR10,R50,FiLM,50,TD,8,3,0.006091130778996195,1.191,465
CIFAR10,R50,FiLM,50,TD,8,3,0.007230004005171776,0.746,304
CIFAR10,R50,FiLM,50,TD,8,3,0.0038705179144584373,3.568,299
CIFAR10,R50,FiLM,50,TD,8,3,0.003882213315330144,10.0,67
CIFAR10,R50,FiLM,50,TD,8,3,0.007621113421401172,4.154,471
CIFAR10,R50,FiLM,50,TD,8,3,0.008804891555525591,8.495,500
CIFAR10,R50,FiLM,50,TD,8,3,0.003903810233712916,0.342,172
CIFAR10,R50,FiLM,50,TD,8,3,0.006024951191033953,4.957,424
CIFAR10,R50,FiLM,50,TD,8,3,0.0077677768997038025,5.359,316
CIFAR10,R50,FiLM,50,TD,8,3,0.0037302766461743213,2.476,226
CIFAR10,R50,FiLM,50,TD,8,3,0.006478728439052521,0.2,142
CIFAR10,R50,FiLM,50,TD,8,3,0.00655759075260109,1.653,294
CIFAR10,R50,FiLM,50,TD,8,3,0.00862675709293599,2.733,336
CIFAR10,R50,FiLM,50,TD,8,3,0.005227193905665006,5.721,174
CIFAR10,R50,FiLM,50,TD,8,3,0.008666340089174765,0.216,462
CIFAR10,R50,FiLM,50,TD,8,3,0.006408592692536477,1.168,157
CIFAR10,R50,FiLM,50,TD,8,3,0.005106005975587469,0.2,173
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,3.379,441
CIFAR10,R50,FiLM,50,TD,8,3,0.009259339131693176,0.753,98
CIFAR10,R50,FiLM,50,TD,8,3,0.007546408454567562,4.565,39
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,390
CIFAR10,R50,FiLM,50,TD,8,3,0.004411932076790628,1.457,102
CIFAR10,R50,FiLM,50,TD,8,3,0.0018488483899457412,4.318,188
CIFAR10,R50,FiLM,50,TD,8,3,0.008187111456451306,0.29,313
CIFAR10,R50,FiLM,50,TD,8,3,0.008773026484828727,2.629,235
CIFAR10,R50,FiLM,50,TD,8,3,0.006494098315318205,3.495,328
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,193
CIFAR10,R50,FiLM,50,TD,8,3,0.0077271631490369,5.479,462
CIFAR10,R50,FiLM,50,TD,8,3,0.006356805822896701,5.12,322
CIFAR10,R50,FiLM,50,TD,8,3,0.006316746601420045,0.641,74
CIFAR10,R50,FiLM,50,TD,8,3,0.006731682616888728,0.2,178
CIFAR10,R50,FiLM,50,TD,8,3,0.005000151608925441,5.352,85
CIFAR10,R50,FiLM,50,TD,8,3,0.006947821054316641,1.779,289
CIFAR10,R50,FiLM,50,TD,8,3,0.0065649748689840075,0.275,177
CIFAR10,R50,FiLM,50,TD,8,3,0.0067666157259917105,0.2,164
CIFAR10,R50,FiLM,50,TD,8,3,0.007228210706728737,2.289,467
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,9.834,472
CIFAR10,R50,FiLM,50,TD,8,3,0.007437885809270802,4.177,225
CIFAR10,R50,FiLM,50,TD,8,3,0.008424345671947326,10.0,500
CIFAR10,R50,FiLM,50,TD,8,3,0.006271123740034807,3.376,175
CIFAR10,R50,FiLM,50,TD,8,3,0.0036987542085327165,6.245,318
CIFAR10,R50,FiLM,50,TD,8,3,0.0077263093743842205,2.591,290
CIFAR10,R50,FiLM,50,TD,8,3,0.008623330792801299,3.546,206
CIFAR10,R50,FiLM,50,TD,8,3,0.009898654146333884,5.037,415
CIFAR10,R50,FiLM,50,TD,8,3,0.006256543062690409,8.313,500
CIFAR10,R50,FiLM,50,TD,8,3,0.002262902213927921,0.2,10
CIFAR10,R50,FiLM,50,TD,8,3,0.0058279306173146354,0.2,207
CIFAR10,R50,FiLM,50,TD,8,3,0.008031855011746233,6.429,500
CIFAR10,R50,FiLM,50,TD,8,3,0.006851533526573658,6.81,455
CIFAR10,R50,FiLM,50,TD,8,3,0.009331071112171472,3.683,177
CIFAR10,R50,FiLM,50,TD,8,3,0.008776136641238882,7.472,446
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,441
CIFAR10,R50,FiLM,50,TD,8,3,0.009959327803484744,1.95,46
CIFAR10,R50,FiLM,50,TD,8,3,0.0076362433218876025,0.2,500
CIFAR10,R50,FiLM,50,TD,8,3,0.004547023409947032,6.887,420
CIFAR10,R50,FiLM,50,TD,8,3,0.002671028524710165,7.667,140
CIFAR10,R50,FiLM,50,TD,8,3,0.0052834609673843794,6.546,259
CIFAR10,R50,FiLM,50,TD,8,3,0.008278799122164057,3.002,103
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,71
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,416
CIFAR10,R50,FiLM,50,TD,8,3,0.004314091363024107,6.694,213
CIFAR10,R50,FiLM,50,TD,8,3,0.008127314527197905,6.55,216
CIFAR10,R50,FiLM,50,TD,8,3,0.009084282464009575,6.454,337
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.438,312
CIFAR10,R50,FiLM,50,TD,8,3,0.006338169293824735,7.75,304
CIFAR10,R50,FiLM,50,TD,8,3,0.0013661849918346735,4.268,157
CIFAR10,R50,FiLM,50,TD,8,3,0.0074461617923476785,6.905,329
CIFAR10,R50,FiLM,50,TD,8,3,0.007467696333232898,0.267,387
CIFAR10,R50,FiLM,50,TD,8,3,0.005745787605818484,6.018,188
CIFAR10,R50,FiLM,50,TD,8,3,0.009654835675797451,1.983,395
CIFAR10,R50,FiLM,50,TD,8,3,0.0057396032038528,2.641,107
CIFAR10,R50,FiLM,50,TD,8,3,0.0064270808413968514,8.528,181
CIFAR10,R50,FiLM,50,TD,8,3,0.007721395859513587,3.125,101
CIFAR10,R50,FiLM,50,TD,8,3,0.007266431460677179,0.2,285
CIFAR10,R50,FiLM,50,TD,8,3,0.008757628055532613,0.2,420
CIFAR10,R50,FiLM,50,TD,8,3,0.0062119195405623984,9.385,405
CIFAR10,R50,FiLM,50,TD,8,3,0.009806640737046679,2.844,500
CIFAR10,R50,FiLM,50,TD,8,3,0.008350759985009113,2.064,500
CIFAR10,R50,FiLM,50,TD,8,3,0.009909738559311777,7.48,356
CIFAR10,R50,FiLM,50,TD,8,3,0.006359502422918688,5.768,186
CIFAR10,R50,FiLM,50,TD,8,3,0.008520295069675148,9.139,431
CIFAR10,R50,FiLM,50,TD,8,3,0.008927691834773162,6.125,299
CIFAR10,R50,FiLM,50,TD,8,3,0.009876891120319314,0.399,180
CIFAR10,R50,FiLM,50,TD,8,3,0.003776808456184081,1.553,37
CIFAR10,R50,FiLM,50,TD,8,3,0.00806051997885418,4.501,433
CIFAR10,R50,FiLM,50,TD,8,3,0.007313730065087345,7.323,84
CIFAR10,R50,FiLM,50,TD,8,3,0.007459139872519987,4.96,208
CIFAR10,R50,FiLM,50,TD,8,3,0.009999999999999998,0.2,332
CIFAR10,R50,FiLM,50,TD,8,3,0.006237094746468172,6.844,261
CIFAR10,R50,FiLM,50,TD,8,3,0.00855115541137802,3.074,500
CIFAR10,R50,FiLM,50,TD,8,3,0.004850580183112131,7.081,241
CIFAR10,R50,FiLM,50,TD,8,3,0.003980502748878781,4.498,39
CIFAR10,R50,FiLM,50,TD,8,3,0.008811319837958267,1.261,500
CIFAR10,R50,FiLM,50,TD,8,3,0.00817809866609815,1.758,156
CIFAR10,R50,FiLM,50,TD,8,3,0.0071869657046423506,5.052,394
CIFAR10,R50,FiLM,50,TD,8,3,0.008710827237992914,0.2,427
CIFAR10,R50,FiLM,50,TD,8,3,0.007009958389219895,0.2,244
CIFAR10,R50,FiLM,50,TD,8,3,0.006052991846731514,5.791,141
CIFAR10,R50,FiLM,50,TD,8,3,0.006672956842335989,4.501,317
CIFAR10,R50,FiLM,50,TD,8,3,0.004369020115018846,2.765,36
CIFAR10,R50,FiLM,50,TD,8,3,0.0061983417127222835,7.063,204
CIFAR10,R50,FiLM,50,TD,8,10,0.005366814768515514,3.506,179
CIFAR10,R50,FiLM,50,TD,8,10,0.008945799507872691,0.2,288
CIFAR10,R50,FiLM,50,TD,8,10,0.009177732082767275,2.335,166
CIFAR10,R50,FiLM,50,TD,8,10,0.004749110168928091,1.279,157
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.2,483
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,5.809,414
CIFAR10,R50,FiLM,50,TD,8,10,0.002977327410445886,4.939,148
CIFAR10,R50,FiLM,50,TD,8,10,0.007501387847431497,1.982,428
CIFAR10,R50,FiLM,50,TD,8,10,0.005326907536964641,5.097,84
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.592,174
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,4.719,471
CIFAR10,R50,FiLM,50,TD,8,10,0.0033887057196409437,8.62,94
CIFAR10,R50,FiLM,50,TD,8,10,0.004216023102008981,9.433,79
CIFAR10,R50,FiLM,50,TD,8,10,0.006802420580575507,3.199,319
CIFAR10,R50,FiLM,50,TD,8,10,0.00899655803542815,1.931,335
CIFAR10,R50,FiLM,50,TD,8,10,0.005388308703125676,2.111,98
CIFAR10,R50,FiLM,50,TD,8,10,0.007308497503408421,2.577,413
CIFAR10,R50,FiLM,50,TD,8,10,0.009950845895657734,4.888,470
CIFAR10,R50,FiLM,50,TD,8,10,0.00299136496770918,4.386,54
CIFAR10,R50,FiLM,50,TD,8,10,0.006630512748566153,6.513,196
CIFAR10,R50,FiLM,50,TD,8,10,0.006369213707086307,3.991,341
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.2,492
CIFAR10,R50,FiLM,50,TD,8,10,0.007230004005171776,0.746,304
CIFAR10,R50,FiLM,50,TD,8,10,0.004414293873719164,5.047,429
CIFAR10,R50,FiLM,50,TD,8,10,0.0064694883155856754,4.978,240
CIFAR10,R50,FiLM,50,TD,8,10,0.007769823524356327,7.655,197
CIFAR10,R50,FiLM,50,TD,8,10,0.008531450150463195,0.2,377
CIFAR10,R50,FiLM,50,TD,8,10,0.004547619313345592,10.0,230
CIFAR10,R50,FiLM,50,TD,8,10,0.008204036758795823,5.56,401
CIFAR10,R50,FiLM,50,TD,8,10,0.007289973258539712,2.057,246
CIFAR10,R50,FiLM,50,TD,8,10,0.004811738571290872,2.026,165
CIFAR10,R50,FiLM,50,TD,8,10,0.005247611840679216,1.997,159
CIFAR10,R50,FiLM,50,TD,8,10,0.0031610331005349854,2.366,208
CIFAR10,R50,FiLM,50,TD,8,10,0.008381431506971829,4.191,500
CIFAR10,R50,FiLM,50,TD,8,10,0.0047281324167578785,0.957,228
CIFAR10,R50,FiLM,50,TD,8,10,0.004940300847361375,3.214,118
CIFAR10,R50,FiLM,50,TD,8,10,0.006408592692536477,1.168,157
CIFAR10,R50,FiLM,50,TD,8,10,0.003805786329725542,5.835,174
CIFAR10,R50,FiLM,50,TD,8,10,0.007211580510765444,8.128,500
CIFAR10,R50,FiLM,50,TD,8,10,0.009259339131693176,0.753,98
CIFAR10,R50,FiLM,50,TD,8,10,0.007141242541979511,7.341,287
CIFAR10,R50,FiLM,50,TD,8,10,0.004151180350206299,1.131,169
CIFAR10,R50,FiLM,50,TD,8,10,0.004548808536517289,8.497,285
CIFAR10,R50,FiLM,50,TD,8,10,0.004605198662949298,0.2,132
CIFAR10,R50,FiLM,50,TD,8,10,0.007567770041565516,1.487,467
CIFAR10,R50,FiLM,50,TD,8,10,0.007457195899549244,3.412,286
CIFAR10,R50,FiLM,50,TD,8,10,0.005006324483398553,8.643,381
CIFAR10,R50,FiLM,50,TD,8,10,0.004576243742578755,6.634,329
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,4.966,500
CIFAR10,R50,FiLM,50,TD,8,10,0.005172326192933767,9.602,184
CIFAR10,R50,FiLM,50,TD,8,10,0.0030430451202380186,9.252,319
CIFAR10,R50,FiLM,50,TD,8,10,0.0058648816029831085,6.168,284
CIFAR10,R50,FiLM,50,TD,8,10,0.005000151608925441,5.352,85
CIFAR10,R50,FiLM,50,TD,8,10,0.005480965160299211,4.083,362
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.2,313
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.2,203
CIFAR10,R50,FiLM,50,TD,8,10,0.0040116169974486774,0.714,162
CIFAR10,R50,FiLM,50,TD,8,10,0.0029639499441614413,1.303,309
CIFAR10,R50,FiLM,50,TD,8,10,0.005296352191765979,3.37,233
CIFAR10,R50,FiLM,50,TD,8,10,0.003070715910181833,7.403,71
CIFAR10,R50,FiLM,50,TD,8,10,0.008355765674461993,6.447,343
CIFAR10,R50,FiLM,50,TD,8,10,0.007821065421637397,6.416,296
CIFAR10,R50,FiLM,50,TD,8,10,0.005325855457990477,0.626,26
CIFAR10,R50,FiLM,50,TD,8,10,0.003836348499709822,0.221,92
CIFAR10,R50,FiLM,50,TD,8,10,0.007981626438445326,4.395,365
CIFAR10,R50,FiLM,50,TD,8,10,0.00739226556674265,4.54,494
CIFAR10,R50,FiLM,50,TD,8,10,0.005043295155907015,0.2,72
CIFAR10,R50,FiLM,50,TD,8,10,0.0022419950362921643,8.854,284
CIFAR10,R50,FiLM,50,TD,8,10,0.006386062072970177,0.2,313
CIFAR10,R50,FiLM,50,TD,8,10,0.0026730673196890516,2.274,165
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,5.532,244
CIFAR10,R50,FiLM,50,TD,8,10,0.00614261393777133,5.176,236
CIFAR10,R50,FiLM,50,TD,8,10,0.0072489318990903145,2.604,164
CIFAR10,R50,FiLM,50,TD,8,10,0.009766303352496128,5.385,417
CIFAR10,R50,FiLM,50,TD,8,10,0.005231308470892508,6.607,144
CIFAR10,R50,FiLM,50,TD,8,10,0.008196739868176203,8.038,389
CIFAR10,R50,FiLM,50,TD,8,10,0.008013597769577337,2.605,340
CIFAR10,R50,FiLM,50,TD,8,10,0.006565717867157526,7.735,500
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.2,383
CIFAR10,R50,FiLM,50,TD,8,10,0.00253798420861336,5.135,50
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,1.471,500
CIFAR10,R50,FiLM,50,TD,8,10,0.009427385897333065,2.103,422
CIFAR10,R50,FiLM,50,TD,8,10,0.006077460075034405,7.901,194
CIFAR10,R50,FiLM,50,TD,8,10,0.003924780452699917,4.35,231
CIFAR10,R50,FiLM,50,TD,8,10,0.008373879006429417,3.773,481
CIFAR10,R50,FiLM,50,TD,8,10,0.003992413456400456,1.603,27
CIFAR10,R50,FiLM,50,TD,8,10,0.002988671183169011,3.582,114
CIFAR10,R50,FiLM,50,TD,8,10,0.004315371949831095,3.624,53
CIFAR10,R50,FiLM,50,TD,8,10,0.008161441985635884,5.633,153
CIFAR10,R50,FiLM,50,TD,8,10,0.007573671659951885,0.2,248
CIFAR10,R50,FiLM,50,TD,8,10,0.006853094757168905,7.344,145
CIFAR10,R50,FiLM,50,TD,8,10,0.008105933544409619,1.988,187
CIFAR10,R50,FiLM,50,TD,8,10,0.009478898534590455,2.169,207
CIFAR10,R50,FiLM,50,TD,8,10,0.007540617578305034,0.2,165
CIFAR10,R50,FiLM,50,TD,8,10,0.006863337202576779,5.35,412
CIFAR10,R50,FiLM,50,TD,8,10,0.006204332042848214,0.2,148
CIFAR10,R50,FiLM,50,TD,8,10,0.008183904177461326,2.252,397
CIFAR10,R50,FiLM,50,TD,8,10,0.005770710835036025,3.049,215
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,0.2,289
CIFAR10,R50,FiLM,50,TD,8,10,0.004173639960588557,7.751,305
CIFAR10,R50,FiLM,50,TD,8,10,0.005399330268636022,1.467,255
CIFAR10,R50,FiLM,50,TD,8,10,0.00885352604558186,0.737,411
CIFAR10,R50,FiLM,50,TD,8,10,0.006959136012743144,8.437,223
CIFAR10,R50,FiLM,50,TD,8,10,0.006267857728381271,8.95,277
CIFAR10,R50,FiLM,50,TD,8,10,0.004021708879170087,7.968,276
CIFAR10,R50,FiLM,50,TD,8,10,0.009286441898351951,3.877,181
CIFAR10,R50,FiLM,50,TD,8,10,0.0096646190342176,1.579,341
CIFAR10,R50,FiLM,50,TD,8,10,0.0075269780608512625,7.63,396
CIFAR10,R50,FiLM,50,TD,8,10,0.00987061631370975,0.619,216
CIFAR10,R50,FiLM,50,TD,8,10,0.0047370249891265015,5.931,240
CIFAR10,R50,FiLM,50,TD,8,10,0.004945396617255634,10.0,395
CIFAR10,R50,FiLM,50,TD,8,10,0.007678337379204702,6.111,262
CIFAR10,R50,FiLM,50,TD,8,10,0.0065348024517381765,4.914,500
CIFAR10,R50,FiLM,50,TD,8,10,0.0072445100508076845,0.374,105
CIFAR10,R50,FiLM,50,TD,8,10,0.007344673294177616,1.295,500
CIFAR10,R50,FiLM,50,TD,8,10,0.009650021635739426,4.025,372
CIFAR10,R50,FiLM,50,TD,8,10,0.006327498435459507,1.791,147
CIFAR10,R50,FiLM,50,TD,8,10,0.006454781457495366,0.608,127
CIFAR10,R50,FiLM,50,TD,8,10,0.007827730188947848,1.468,376
CIFAR10,R50,FiLM,50,TD,8,10,0.009999999999999998,3.372,315
CIFAR10,R50,FiLM,50,TD,8,10,0.00431303619970983,9.508,438
CIFAR10,R50,FiLM,50,TD,8,10,0.004644355284070334,4.203,169
CIFAR10,R50,FiLM,50,TD,8,10,0.00579949288068045,0.892,356
CIFAR10,R50,FiLM,50,TD,8,10,0.004290757988842956,8.101,133
CIFAR10,R50,FiLM,50,TD,8,10,0.00859089731726686,3.45,458
CIFAR10,R50,FiLM,50,TD,8,10,0.009417889393833529,0.2,246
CIFAR10,R50,FiLM,50,TD,8,10,0.005027079948946437,7.06,255
CIFAR10,R50,FiLM,50,TD,8,10,0.00884625150757224,2.865,483
CIFAR10,R50,FiLM,50,TD,8,10,0.004370800133841152,3.487,260
CIFAR10,R50,FiLM,50,ED,8,0,0.0031758483209978826,4.893,137
CIFAR10,R50,FiLM,50,ED,8,0,0.005118040826418484,2.97,188
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,0.2,228
CIFAR10,R50,FiLM,50,ED,8,0,0.008662906356887127,9.5,396
CIFAR10,R50,FiLM,50,ED,8,0,0.006767452785127382,0.2,95
CIFAR10,R50,FiLM,50,ED,8,0,0.0062194700091341105,0.394,254
CIFAR10,R50,FiLM,50,ED,8,0,0.0033066689080720633,0.2,10
CIFAR10,R50,FiLM,50,ED,8,0,0.0061623943824488684,10.0,500
CIFAR10,R50,FiLM,50,ED,8,0,0.009833594146318504,9.417,404
CIFAR10,R50,FiLM,50,ED,8,0,0.00812622835442497,0.239,261
CIFAR10,R50,FiLM,50,ED,8,0,0.007493031080061567,1.05,210
CIFAR10,R50,FiLM,50,ED,8,0,0.005181578587016897,2.0,244
CIFAR10,R50,FiLM,50,ED,8,0,0.004001167887353971,7.28,261
CIFAR10,R50,FiLM,50,ED,8,0,0.006676461006554779,4.818,204
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,0.2,374
CIFAR10,R50,FiLM,50,ED,8,0,0.0025028880393095595,7.282,87
CIFAR10,R50,FiLM,50,ED,8,0,0.005975172781065187,6.594,280
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,0.2,425
CIFAR10,R50,FiLM,50,ED,8,0,0.00689341442077125,5.894,285
CIFAR10,R50,FiLM,50,ED,8,0,0.009318004593904338,0.2,387
CIFAR10,R50,FiLM,50,ED,8,0,0.003081213120929465,3.162,335
CIFAR10,R50,FiLM,50,ED,8,0,0.004991992213016064,0.2,138
CIFAR10,R50,FiLM,50,ED,8,0,0.006926974623483005,0.2,176
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,0.2,356
CIFAR10,R50,FiLM,50,ED,8,0,0.007378553589863956,10.0,330
CIFAR10,R50,FiLM,50,ED,8,0,0.009132151940278483,3.076,482
CIFAR10,R50,FiLM,50,ED,8,0,0.00894121308449479,0.591,271
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,2.8,321
CIFAR10,R50,FiLM,50,ED,8,0,0.009185557448544627,0.2,365
CIFAR10,R50,FiLM,50,ED,8,0,0.006630512748566153,6.513,196
CIFAR10,R50,FiLM,50,ED,8,0,0.006448462848519274,6.03,301
CIFAR10,R50,FiLM,50,ED,8,0,0.009893853977231096,6.656,500
CIFAR10,R50,FiLM,50,ED,8,0,0.004109466935885109,2.635,230
CIFAR10,R50,FiLM,50,ED,8,0,0.00629498092935754,0.867,78
CIFAR10,R50,FiLM,50,ED,8,0,0.006821778524417535,6.339,145
CIFAR10,R50,FiLM,50,ED,8,0,0.008859337048745707,1.735,500
CIFAR10,R50,FiLM,50,ED,8,0,0.005733812117115585,2.129,302
CIFAR10,R50,FiLM,50,ED,8,0,0.0093908455510543,0.2,72
CIFAR10,R50,FiLM,50,ED,8,0,0.005255193282187501,1.396,305
CIFAR10,R50,FiLM,50,ED,8,0,0.004569629523629492,6.127,180
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,10.0,500
CIFAR10,R50,FiLM,50,ED,8,0,0.006118567761934323,4.433,152
CIFAR10,R50,FiLM,50,ED,8,0,0.008020490981574802,7.391,203
CIFAR10,R50,FiLM,50,ED,8,0,0.008818254629136862,9.583,473
CIFAR10,R50,FiLM,50,ED,8,0,0.00742821125034139,0.2,122
CIFAR10,R50,FiLM,50,ED,8,0,0.00776301797673813,0.2,316
CIFAR10,R50,FiLM,50,ED,8,0,0.007287373461547713,1.312,488
CIFAR10,R50,FiLM,50,ED,8,0,0.004544332765500816,6.009,175
CIFAR10,R50,FiLM,50,ED,8,0,0.00926335871707825,3.149,131
CIFAR10,R50,FiLM,50,ED,8,0,0.008344463589871176,0.971,238
CIFAR10,R50,FiLM,50,ED,8,0,0.0030790664831071134,8.721,181
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,0.309,279
CIFAR10,R50,FiLM,50,ED,8,0,0.008828571909314837,2.197,307
CIFAR10,R50,FiLM,50,ED,8,0,0.006111016594001794,7.753,238
CIFAR10,R50,FiLM,50,ED,8,0,0.00831856679044714,0.2,263
CIFAR10,R50,FiLM,50,ED,8,0,0.007644375990033738,0.476,283
CIFAR10,R50,FiLM,50,ED,8,0,0.007836999726444737,8.817,241
CIFAR10,R50,FiLM,50,ED,8,0,0.005538903307435221,2.933,292
CIFAR10,R50,FiLM,50,ED,8,0,0.004691112625657689,10.0,207
CIFAR10,R50,FiLM,50,ED,8,0,0.0070555447974261125,1.0,249
CIFAR10,R50,FiLM,50,ED,8,0,0.004870069058388036,3.541,79
CIFAR10,R50,FiLM,50,ED,8,0,0.0072194524144121655,9.962,370
CIFAR10,R50,FiLM,50,ED,8,0,0.007421513816521768,9.22,338
CIFAR10,R50,FiLM,50,ED,8,0,0.0037679578462390616,0.219,27
CIFAR10,R50,FiLM,50,ED,8,0,0.005325772527609558,4.666,62
CIFAR10,R50,FiLM,50,ED,8,0,0.0025121787138315866,6.855,105
CIFAR10,R50,FiLM,50,ED,8,0,0.007228210706728737,2.289,467
CIFAR10,R50,FiLM,50,ED,8,0,0.007440430477322681,10.0,326
CIFAR10,R50,FiLM,50,ED,8,0,0.009999999999999998,8.504,411
CIFAR10,R50,FiLM,50,ED,8,0,0.002721452457816034,8.447,154
CIFAR10,R50,FiLM,50,ED,8,0,0.00807890668699168,0.2,255
CIFAR10,R50,FiLM,50,ED,8,0,0.006102046578983518,1.303,195
CIFAR10,R50,FiLM,50,ED,8,0,0.006213775190044129,5.82,217
CIFAR10,R50,FiLM,50,ED,8,0,0.009277289715189247,6.632,482
CIFAR10,R50,FiLM,50,ED,8,0,0.008253609341513275,0.707,226
CIFAR10,R50,FiLM,50,ED,8,0,0.004568934526699431,8.194,456
CIFAR10,R50,FiLM,50,ED,8,0,0.005003508210006161,5.079,273
CIFAR10,R50,FiLM,50,ED,8,0,0.007986980809431228,0.672,344
CIFAR10,R50,FiLM,50,ED,8,0,0.009759669179700605,0.2,84
CIFAR10,R50,FiLM,50,ED,8,0,0.007011938394031634,8.998,400
